salary_id,ids_num,year,author,level,title
,EI,2011,王艳庆,国际会议文集,Remote Data Acquisition Based on the EDGE
,,2011,王俐,核心刊物,基于GSM短消息的远程电影自动放映系统
,,2011,王俐,核心刊物,电影自动放映系统通用开发平台
,,2011,王俐,国外刊物,A Calculation Method for Series Lagging Correction Based on Root Locus
,,2011,杨晓辉,三大检索期刊源,An Adaptive Teleoperation Based On Predictive Control
,,2011,王艳庆,CSCD核心库,激光视觉传感器对不连续焊缝的识别
,,2011,王淳,三大检索期刊源,考虑不确定因素的逐步倒推法电网规划
,,2011,王淳,三大检索期刊源,食物链生态进化算法的改进及其在输电网络规划中的应用
,,2011,杨胡萍,核心刊物,粒子群优化的灰色模型在中长期负荷预测中的应用
,,2011,杨莉,国际会议文集,Analysis of Single-phase APF overtone and idle current examination
,,2011,龚黎华,国际会议文集,Quantum secret sharing based on parallel teleportation
,,2011,沈玖玖,三大检索期刊源,Game Analysis of Purchasers and Suppliers’ strategic Cooperation Strategy
,,2011,沈玖玖,核心刊物,基于替代原理的外包决策模型
,,2011,龚黎华,三大检索期刊源,Novel single-channel color image encryption algorithm based on chaos and fractional Fourier transform
,,2011,周南润,国际会议文集,Spectrum analysis on Mellin transform and fractional Mellin transform
,,2011,周南润,三大检索期刊源,Identity-based key management scheme with provable security for wireless sensor networks
,,2011,周南润,三大检索期刊源,Image encryption algorithm based on the multi-order discrete fractional Mellin transform
,,2011,周南润,三大检索期刊源,Dissipation of a two-mode squeezed vacuum state in the single-mode amplitude damping channel
,,2011,周南润,三大检索期刊源,Quantum deterministic key distribution protocols based on teleportation and entanglement swapping
,,2011,周南润,三大检索期刊源,Novel optical image encryption scheme based on fractional Mellin transform
,,2011,周南润,三大检索期刊源,Weyl correspondence formalism for describing electron under uniform magnetic field studied by virtue of the entangled state representation
,,2011,衷卫声,核心刊物,基于FPGA的通信协议芯片的设计
,,2011,衷卫声,核心刊物,多总线在水质监测中的应用
,,2011,衷卫声,核心刊物,基于遗传算法的FNN-PID控制技术在溶解氧控制中的应用
,,2011,衷卫声,核心刊物,溶解氧模糊控制器的FPGA设计与实现
,,2011,衷卫声,核心刊物,IIC总线在化学需氧量监测系统中的应用
,,2011,梁声灼,国际会议文集,Multi-object Vehicles Detection Algorithm Based on Computer Vision
,,2011,虞贵财,国际会议文集,Research on Dynamic Threshold Based Energy Detection in Cognitive Radio Systems
,,2011,虞贵财,国际会议文集,Detection Sensitivity Based on Energy Detection in Cognitive Radio Systems
,ISTP,2011,虞贵财,国际会议文集,A Novel Energy Detection Scheme to Improve Detection Sensitivity in Cognitive Radio Systems
,,2011,虞贵财,国际会议文集,An Improved Energy Detection Algorithm in Cognitive Radio Systems
,,2011,虞贵财,国际会议文集,Research on Energy Detection Algorithm in Cognitive Radio Systems
,,2011,李建华,CSCD核心库,多优先级自适应片上网络路由算法设计
,ISTP,2011,陶凌,国际会议文集,Design and Implementation of the Control System for an ARM9-based Biochemical Analyzer
,,2011,陈炼,国际会议文集,A Kind of Improved Attribute Reduction Algorithm in Intrusion Detection Application Research Based on Rough Sets Theory
,,2011,齐影虹,国际会议文集,A NEW WAVELET -BASED DIGITAL WATERMARKING ALGORITHM
,,2011,李迟生,国际会议文集,AN IMPROVED VITERBI EQUALIZATION ALGORITHM BASED ON THE MAXIMUM LIKELIHOOD SEQUENCE ESTIMATION IN GSM SYSTEM
,,2011,李迟生,国际会议文集,AN IMPROVED ALGORITHM OF SYNCHRONIZATION BASED ON MAXIMUM CORRELATION FOR GSM SIGNALS
,,2011,李迟生,国际会议文集,A NOVEL MODULATION CLASSIFICATION FOR PSK AND QAM SIGNALS IN WIRELESS COMMUNICATION
,EI,2011,黄玉水,国际会议文集,Design of controlling system of higher layer elevator
,,2011,胡军,省级及省级以上刊物,农村电子商务环境下物流管理系统的设计与分析?
,,2011,赵俊,国际会议文集,Design of a Switching Control Scheme for Uncertain Objects based on PID-Type FNN and LS_SVMs
,,2011,刘晔,国际会议文集,A Multi-level Framed Slotted ALOHA Algorithm for RFID
,,2011,邱睿韫,省级及省级以上刊物,医学图像的提取关键技术浅议
,,2011,吴毅强,核心刊物,超宽频单极子陶瓷介质谐振器天线设计与仿真
,,2011,吴毅强,国际会议文集,An Accurate Equivalent Circuit Method of Open Ended Coaxial Probe for Measuring the Permittivity of Materials
,,2011,吴毅强,国际会议文集,The Measurement and Analysis for Complex Permittivity of Microwave Dielectric Based on Coaxial Measurement System
,,2011,王玉皞,三大检索期刊源,Extended Sum-of-Sinusoids-Based Simulation for Rician Fading Channels in Vehicular Ad Hoc Networks
,,2011,屈文建,三大检索期刊源,The Synergy of Higher Education and Economic Development in China
,,2011,屈文建,三大检索期刊源,An Analysis for Demand Forecast and Dynamic Balance of Supply and Demand in Higher Education
,,2011,戴文进,国际会议文集,Analysis for TCSC in single phase power system simulation
,,2011,戴文进,国际会议文集,The Development of Economizing-Energy Illumination System
,,2011,戴文进,国际会议文集,Study on a New Type Protective Method of Arc Grounding in Power System
,,2011,王玉皞,国外刊物,Uniticket: A Third Party Universal E-Ticket System Based on Mobile Phone
,,2011,王玉皞,国外刊物,Performance Study of Multi-path in VANETs and Their Impact on Routing Protocols
,,2011,王玉皞,核心刊物,基于反演传播模型和相邻几何约束的定位方法
,,2011,王玉皞,三大检索期刊源,A Hybrid MAC Mechanism for Multiple Load Intelligent Vehicle Transportation Network
,,2011,王玉皞,三大检索期刊源,A Channel Cognitive Method for Local Fading Characteristics using Variable-Order Markov Model
,,2011,王玉皞,三大检索期刊源,Experimental Characterization of Packet-level for Vehicular Wireless Network in Urban
,,2011,王玉皞,三大检索期刊源,A New Integral Propagation Model for Radio Coverage Prediction in Indoor Environments
,,2011,廖晓锋,省级及省级以上刊物,P2P安全内容监管系统技术研究
,,2011,龙伟,国际会议文集,The Application of Implicit Generalized Predictive Self-Tuning Algorithm for Liquefied Natural Gas Storage Station
,,2011,龙伟,国际会议文集,Design and realization of thermal printing system based on SC32442 and WinCE 5.0
,,2011,李赣平,国际会议文集,Constrained Batch-to-Batch Optimal Control for Batch Process Based on Support Vector Regression Model With Batchwise Error Feedback
,,2011,李赣平,",国际会议文集",Iterative Learning Control for Batch Processes Based on Support Vector Regression Model with Batchwise Error Feedback
,,2011,刘春年,国外刊物,Domain ontology and semantic web applications for study of web competitive intelligence analysis system
,,2011,李荣鑫,国际会议文集,A Survey of Power-Aware Routing Mechanism in Mobile Ad Hoc Networks
,,2011,李荣鑫,国际会议文集,Study of Power-Aware Routing Protocal in Wireless Sensor Networks
,,2011,陈瑛,三大检索期刊源,Finite Element Method Analysis of Surface-Inserted Permament Magnets Synchronous Generator
,,2011,陈瑛,三大检索期刊源,SPWM Inverter Closed-loop PID Control System
,,2011,陈瑛,三大检索期刊源,Analysis for TCSC Steady-state Characteristics
,EI,2011,刘云根,三大检索期刊源,基于人体姿势编码的运动数据检索
,,2011,周明建,国际会议文集,Knowledge View Based on Rough Set and Similarity
,,2011,周明建,国际会议文集,An Outlier Mining Algorithm Based On Dissimilarity
,,2011,周明建,国际会议文集,An Outlier Mining Algorithm Based on Attribute Entropy
,,2011,周明建,国际会议文集,A Framework for Ontology-Based Knowledge Management
,,2011,周明建,CSCD核心库,基于属性相似度的知识推送
,,2011,江耘,三大检索期刊源,Commercial credit value evaluation and illustration analysis on internet
,,2011,黄涛,国际会议文集,Based on the PLL the investigation of noise
,,2011,郑超美,国际会议文集,A Blind Watermarking Algorithm Based on Block DCT for Dual Color Images
,,2011,郑超美,国际会议文集,Research on J2ME Based Mobile Payment System
,,2011,范蔚文,省级及省级以上刊物,通信企业电子渠道系统的应用?
,,2011,张忠会,省级及省级以上刊物,输配电价测算方法的研究
,,2011,魏庆国,国际会议文集,Cultural-based Multi-Objective Particle Swarm Optimization for EEG Channel Reduction in Motor Imagery Based Multi-class BCI
,,2011,魏庆国,国际会议文集,A Comparative Study of Canonical Correlation Analysis and Power Spectral Density Analysis for SSVEP Detection
,,2011,魏庆国,国际会议文集,Wavelet Packet Coefficients Weighted for Frequency Optimization in Motor Imagery Based Brain-Computer Interfaces
,,2011,魏庆国,三大检索期刊源,Binary Multi-Objective Particle Swarm Optimization for Channel Selection in Motor Imagery Based Multi-class Brain-Computer Interfaces
,,2011,聂晓华,国际会议文集,A New Improved Perturbation and Observation MPPT Control Algorithm in Photovoltaic System
,EI,2011,江媛,三大检索期刊源,The security assessment method of wireless sensor network with interval grey linguistic variables
,,2011,徐少平,三大检索期刊源,A new hybrid soft tissue model for visio-haptic simulation
,,2011,戴伟华,核心刊物,考虑静态电压稳定的有功出力方式优化综述?
,,2011,李文2,国际会议文集,A comparative study on Chinese sentiment classification
,EI,2011,邱桃荣,国际会议文集,An approximate retrieval of uncertain data in data sources
,ISTP,2011,邱桃荣,国际会议文集,An Approach to Feature Selection Based on Ant Colony Optimization and Rough Set
,SCIE,2011,邱桃荣,三大检索期刊源,Acquiring Hierarchical Concepts Based on Granular Computing
,,2011,李文2,三大检索期刊源,Two-level hierarchical combination method for text classification
,,2011,段荣行,国际会议文集,基于可靠性分析的实时故障诊断框架
,,2011,段荣行,国外刊物,Optimal sensor placement for fault diagnosis based on diagnosis cost specifications
,,2011,文喜,三大检索期刊源,Common fixed point theorem under contractions in partial metric spaces
,,2011,曾明如,国际会议文集,Surface fitting compensation research of diffusible silicon pressure transducer
,,2011,刘春年,三大检索期刊源,Web Intelligence Analysis in the Semantic Web Based on Domain Ontology
,,2011,刘春年,国际会议文集,Educational Information Resources Planning——New Approach of Educational Informatization
,,2011,刘春年,国内权威,基于企业架构的区域文化信息资源规划与管理研究——以鄱阳湖生态经济区为例
,,2011,刘春年,核心刊物,农业教育信息化建设中信息资源规划与管理研究
,,2011,刘春年,CSSCI,国家战略推动下的区域性图书馆文化信息服务联盟研究——以鄱阳湖城市圈为例?
,,2011,刘春年,国际会议文集,Construction and Development of CRM Technology and Industry Chain in China
,,2011,刘春年,国际会议文集,A Study on Technology Architecture and Serving Approaches of Electronic Government System
,,2011,徐少平,三大检索期刊源,A nonlinear viscoelastic tensor-mass visual model for surgery simulation
,,2011,曾伟忠,CSSCI,数字时代政府信息公开目录服务体系建设研究
,,2011,冯豫华,三大检索期刊源,Research about Web personalizing service system
,,2011,曾明如,核心刊物,扩散硅压力变送器的曲面拟合补偿
,,2011,曾伟忠,国内权威,我国政府信息公开目录服务体系存在的问题及完善措施研究
,,2011,曾伟忠,核心刊物,试论信息组织学教学和研究存在的问题和对策
,,2011,魏少峰,国际会议文集,Application of least squares support vector regression trained by genetic algorithm in reliability prediction of LAN/WLAN integration network
,,2011,程结晶,核心刊物,基于民生指数的民生档案服务途径创新
,,2011,程结晶,其他刊物,网络环境下个性化信息资源服务途径初探
,,2011,程结晶,其他刊物,学科知识门户发展的四维视觉探讨
,,2011,程结晶,CSSCI,公共档案馆用户价值的创新战略及实施途径
,,2011,程结晶,CSSCI,区域性数字化教育资源共享途径研究
,,2011,程结晶,CSSCI,以公民文化权利为基础的档案馆服务体系研究
,,2011,程结晶,国内权威,用户感知价值导向的公共档案馆核心能力的建构
,,2011,程结晶,国际会议文集,西南地区公共图书馆举办读者活动的调查分析
,,2011,程结晶,CSSCI,云南省高校图书馆学位论文数据库使用现状的调查与思考
,,2011,程结晶,CSSCI,西南地区公共图书馆服务管理存在的问题与对策
,,2011,程结晶,CSSCI,学科知识门户的发展路径探析
,EI,2011,李安,三大检索期刊源,Whisper communication: power control based distributed beamforming with statistical CSI
,,2011,李安,CSCD核心库,基于硅压阻式压力传感器的TPMS无线传感器节点设计
,,2011,程结晶,核心刊物,云计算环境中的数字档案馆服务与管理
,,2011,程结晶,CSSCI,区域性数字化教育资源共享的途径与创新思维
,,2011,彭杰,国际会议文集,Industrial control system security
,,2011,彭杰,核心刊物,一种智能照明系统的设计?
,,2011,彭杰,核心刊物,基于Lonworks的小区监控系统设计
,EI,2011,张文全,CSCD核心库,基于变形FrFT和线性同余的光学图像加密算法
,,2011,曾群,核心刊物,网络环境下高校信息素质教育合作模式探析
,,2011,张烨,国际会议文集,Fire time series forecasting based on Markov-SVR model
,,2012,王平,三大检索期刊源,A  Macrophages Image Segmentation  Algorithm Based on  Adaptive  Region  Merging  and  Watershed
,,2012,王平,三大检索期刊源,A Hybrid Approach for Separation of the Strong Adhesion Macrophages
,,2012,冯豫华,三大检索期刊源,Analysis on algorithm and application of cluster in data mining
,,2012,张文全,三大检索期刊源,基于随机分数梅林变换的非线性图像加密算法
,EI,2012,张文全,三大检索（仅供认领作者选择）,Multiple-image encryption algorithm based on asymmetric cryptosystem
,EI,2012,张文全,三大检索（仅供认领作者选择）,Double-color image encryption based on discrete fractional random transform
,,2012,曾伟忠,CSSCI,美国国家档案馆网站档案目录检索工具探微
,,2012,曾伟忠,核心刊物,美国版权法图书馆复制权研究——第108条解读和启示
,,2012,廖晓锋,三大检索（仅供认领作者选择）,基于LDA主题模型的安全漏洞分类
,,2012,王平,核心刊物,基于DM642的多姿态人脸检测实时系统
,,2012,王平,省级及省级以上刊物,基于种子点的粘连巨噬细胞图像的分割方法
,,2012,曾庆鹏,国外刊物,Web application integration framework based on OSGi
,,2012,曾庆鹏,国外刊物,Using semantic constraints for question answering
,,2012,曾庆鹏,国外刊物,A SaaS development platform based on cloud computing
,,2012,徐少平,国际会议文集,An improved switching vector median filter for image-based haptic texture generation
,,2012,周南润,三大检索期刊源,基于中国剩余定理和LU矩阵的传感器网络密钥预分配方案
,,2012,虞贵财,三大检索期刊源,An improved energy detection algorithm in cognitive radio systems
,,2012,虞贵财,三大检索期刊源,Cooperative spectrum sensing based on energy detection in cognitive radio systems
,,2012,徐少平,CSCD核心库,基于区域特征分析的快速FCM图像分割改进算法
,,2012,徐少平,国外刊物,An Improved Image-Based Haptic Texture Rendering Approach
,,2012,肖霖,三大检索期刊源,OFDM双向中继网络中基于网络编码的资源分配策略
,,2012,冯豫华,国外刊物,Research about China's logistics distribution
,,2012,方安安,三大检索期刊源,Research of on-line monitoring system for malfunction in distribution network
,,2012,方安安,三大检索期刊源,Design of high-speed electric power network data acquisition system based on ARM and embedded ethernet
,,2012,方安安,三大检索期刊源,Hardware design of precision injection molding machine temperature control circuit
,,2012,龙承志,三大检索期刊源,An energy-efficient clustering scheme based on improved agent in heterogeneous WSNs
,,2012,张烨,CSCD核心库,基于集合经验模式分解的火灾时间序列预测
,,2012,肖霖,核心刊物,OFDMA 网络中基于用户协作的负载均衡机制
,,2012,肖霖,国际会议文集,Traffic-aware Adaptive Discontinuous Receiving Scheme for Power saving in Cellular Networks
,,2012,肖霖,三大检索期刊源,Adaptive power saving scheduling based on dynamic MBMS frame structure for MBSFN
,,2012,肖霖,三大检索期刊源,Local Gaussian process with random projection trees
,,2012,,核心刊物,一种具有自适应参数的基于密度加权的粗糙Ｋ－均值算法
,EI,2012,杨胡萍,三大检索（仅供认领作者选择）,Combination forecasting model in the long term load forecasting model prediction
,EI,2012,杨胡萍,三大检索（仅供认领作者选择）,The analysis of the application of copper plated steel material in substation grounding project
,EI,2012,杨胡萍,三大检索（仅供认领作者选择）,The development of medium-long term load forecasting software based on LabVIEW
,EI,2012,李迟生,三大检索（仅供认领作者选择）,An improved viterbi equalization algorithm based on the maximum likelihood sequence estimation in gsm system
,EI,2012,李迟生,三大检索（仅供认领作者选择）,A novel modulation classification for psk and qam signals in wireless communication
,EI,2012,李迟生,三大检索（仅供认领作者选择）,An improved algorithm of synchronization based on maximum correlation for gsm signals
,,2012,吴建华,三大检索期刊源,single-channel color image encryption based on the multiple-order discrete fractional transform and chaotic scrambling
,,2012,江媛,国际会议文集,The aspect-oriented Object-Z to specifying web service composition
,,2012,江媛,国际会议文集,The application of IaCLA model to adaptive image quantization
,,2012,叶小丽,三大检索期刊源,A Method of Segmentation and Organization of Multi-section Video Data
,,2012,陶凌,国际会议文集,The Development of Multifunctional Inverter Power
,,2012,王玉皞,三大检索期刊源,Characterization of Packet-level Measurements for Vehicular Wireless Networks
,,2012,段隆振,国际会议文集,Method of Desing and Implementaton Cloud Service
,,2012,段隆振,国际会议文集,collaborative Filtering with Improved Item Prediction Approach for Enhancing the Accuracy of Recommendation
,,2012,胡军,省级及省级以上刊物,猪肉产品流通追溯中的一维编码技术比较研究
,,2012,李春泉,三大检索期刊源,A modified Simple Particle Swarm optimization algorithm
,,2012,李春泉,三大检索期刊源,Stock price prediction based on general regression neural network and fly optimization algorithm
,,2012,李春泉,三大检索期刊源,A novel modified fly optimization algorithm for designing the self-tuning proportional integral derivative controller
,,2012,李春泉,三大检索期刊源,Stock prediction on basis of General Regression Neural Network optimized with Modified simple particle swarm optimization
,,2012,李春泉,三大检索期刊源,PID controller tuning using a Modified Simple Particle Swarm Optimization algorithm
,,2012,龙伟,国际会议文集,Design and Implementation of Blood Analyzer Control System Based on the Fluid Flow Aperture Device
,,2012,龙伟,国际会议文集,Design and Implementation of Integrated Management Information System in Auto Factory Stamping Process
,,2012,龙伟,国际会议文集,Reliable Guaranteed Cost Control for Uncertain Time-lag Systems of Actuator Failures
,,2012,杨选辉,核心刊物,基于本体的自然灾害应急物流领域知识表示
,,2012,谢军,国际会议文集,The Research of Agile Web Development Process and Quality Model
,,2012,段隆振,三大检索期刊源,Intrusion Detection based on ant colony algorithm of Fuzzy clustering
,,2012,段隆振,三大检索期刊源,Method of flexible thought assembling Saas service
,,2012,段隆振,国际会议文集,Research of algorithm based on improved self-organization neural network of fuzzy clustering
,,2012,于海雯,省级及省级以上刊物,浅析木马捆绑伪装的多种方式
,,2012,段荣行,三大检索期刊源,A New Fault Diagnosis Method Based on Fault Tree and Bayesian Networks
,,2012,于海雯,省级及省级以上刊物,浅析病毒木马等危险程序的几种测试环境搭建方法
,,2012,黎晓贞,国际会议文集,The design of interference generator for grid based on 89S52
,,2012,黎晓贞,国际会议文集,Intelligent digital voltage meter design and implement based on AD7715
,,2012,黎晓贞,国际会议文集,Smart car design and implement based on SCM AT89C55 application
,,2012,曾明如,国际会议文集,The design of control system for temperature and humidity of the incubation chamber based on artificial intelligence
,,2012,龚花萍,三大检索期刊源,Research on the Campus Card
,,2012,龚花萍,国外刊物,The Teaching Norm of TAC Majoring in Logistics Management
,,2012,龚花萍,核心刊物,文物信息资源分类体系与开发利用机制研究
,,2012,龚花萍,核心刊物,文物信息资源元数据建设原则、模型与方案探讨
,,2012,龚花萍,省级及省级以上刊物,基于CiteSpace的学科知识门户研究演进路径分析
,ISTP,2012,曾雪强,三大检索（仅供认领作者选择）,Redundant Feature Elimination by Using Approximate Markov Blanket Based on Discriminative Contribution
,,2012,万晓凤,核心刊物,基于LabVIEW的车用电机控制器调试系统
,,2012,万晓凤,核心刊物,纯电动汽车三相异步电机矢量控制
,,2012,杨晓辉,三大检索期刊源,Optimize track design and its simulation based on Simulated Annealing algorithm
,,2012,廖庆洪,三大检索期刊源,Entropy squeezing of atom and the generation of Schrodinger-cat states in the three-photon Jaynes–Cummings model
,,2012,廖晓锋,三大检索期刊源,基于LDA主题模型的安全漏洞分类
,,2012,龙承志,三大检索期刊源,Research on the Ant Colony Optimization Algorithm for Load Balance in WSN
,,2012,龙承志,三大检索期刊源,Study on Target Tracking Technology Based on the Improved Least Square Filter
,,2012,龙承志,三大检索期刊源,Optimal cluster Head Cooperative Deployment in Heterogeneou Wireless Sensor Networks
,,2012,刘韬,核心刊物,基于属性约简和动态模糊依赖关系的企业绩效评价方法
,,2012,梁声灼,国际会议文集,An Assessment System of Interview Based on Fuzzy Comprehensive Evaluation
,,2012,薛侠,核心刊物,基于分数傅里叶变换和小波分解的彩色图像分级加密
,,2012,赵庆敏,三大检索期刊源,Multiple and color images compression-encryption schemes with balanced qualities based on the multiple-order discrete fractional cosine transform
,,2012,赵庆敏,三大检索期刊源,基于修正霍夫模型的双曲线拟合及目标尺寸反演
,,2012,何宏,省级及省级以上刊物,配电网无功补偿
,,2012,何宏,省级及省级以上刊物,GRS同步时钟在电力系统中的应用
,,2012,何宏,省级及省级以上刊物,改进遗传算法在电力系统无功优化中的应用
,,2012,何宏,省级及省级以上刊物,采用USB接口的虚拟示波器的研制
,,2012,魏庆国,三大检索期刊源,Classification of EEG signals using filter bank common spatial pattern based on Fisher and Laplacian criteria
,,2012,魏庆国,三大检索期刊源,Cultural-based multi-objective particle swarm optimization for EEG channel reduction in multi-class brain-computer interfaces
,,2012,魏庆国,三大检索期刊源,Feature Extraction by Combining Wavelet Packet Transform and Common Spatial Pattern in Brain-Computer Interfaces
,,2012,武和雷,国际会议文集,A new image registration method based on frame and gray information
,,2012,武和雷,CSCD核心库,基于识别信心决策融合的分块PCA方法
,,2012,周石林,省级及省级以上刊物,小波变换边界提取的一个补充条件
,,2012,赵俊,国际会议文集,Design of a switching control scheme for uncertain objects based on PID-type FNN and LS_SVMs
,,2012,冯豫华,三大检索期刊源,ANALYSIS ON ALGORITHM AND APPLICATION OF CLUSTER IN DATA MINING
,,2012,李建华,三大检索期刊源,Disign of an UDP Protocol Stack IP for Internet Commuinication
,,2012,曾明如,核心刊物,基于元胞自动机的移动机器人路径规划
,,2012,杨晓辉,三大检索期刊源,Chaos Analysis and extended adaptive chaos control of Permanent Magnet Synchronous Motors
,,2012,杨晓辉,三大检索期刊源,Transient stability of complex multi-machine systems based on NSDE
,,2012,杨晓辉,三大检索期刊源,Research of autoreclosure transient stability
,,2012,杨晓辉,核心刊物,基于永磁同步电机反推方法混沌运动的同步控制
,,2012,杨晓辉,核心刊物,基于逐点比较法的特殊曲线磨削算法的研究
,,2012,王淳,核心刊物,基于食物链生态进化算法的多阶段输电网络规划
,,2012,王淳,三大检索期刊源,基于化学反应算法的配电网重构
,,2012,伍军云,国际会议文集,Study and analyze on feature selection in text categorization for engineering domain
,,2012,张文全,CSCD核心库,基于相位恢复和混沌图的多图像并行加密算法
,,2012,张文全,CSCD核心库,基于非对称密码系统的多图像加密算法
,,2012,张文全,CSCD核心库,基于离散分数随机变换的双彩色图像加密算法
,,2012,杨晓辉,核心刊物,基于电磁感应探测法地下管道测量的仿真
,,2012,杨晓辉,核心刊物,基于永磁同步电动机中混沌运动状态观测器的同步控制
,,2012,杨晓辉,核心刊物,永磁同步电机的鲁棒滑模变结构混沌同步控制
,,2012,杨晓辉,核心刊物,基于模拟退火和遗传算法的神经网络在精确施肥中的研究
,,2012,黄水源,国际会议文集,E-commerce Recommendation Algorithm Based on Multi-level Association Rules
,,2012,程结晶,国外刊物,西南地区图书馆古籍文献保护的现状调查与分析
,,2012,程结晶,三大检索期刊源,档案馆形象塑造现状的调查分析
,,2012,程结晶,核心刊物,从可持续发展角度看区域图书馆服务体系的服务对象
,,2012,程结晶,CSSCI,区域图书馆均衡发展存在的问题及其对策——以贵州省为例
,,2012,程结晶,CSSCI,省级公共图书馆为企业提供信息服务的调查与分析
,,2012,程结晶,核心刊物,鄱阳湖生态经济区图书馆服务体系建设存在的问题与策略
,EI,2012,杨胡萍,国际会议文集,The Mechanism of Power Generation Rights Trade and it’s Impacts on Power Company
,,2012,江耘,核心刊物,《电子商务案例分析》课程案例教学改革与实践
,,2012,江耘,核心刊物,基于因子分析与聚类分析的团购网站研究
,,2012,李向军,三大检索期刊源,Rough Set-based Feature Weighted Kernels for Support Vector Machine
,,2012,李向军,三大检索期刊源,Outlier detection using the information entropy of neighborhood rough sets
,,2012,李向军,三大检索期刊源,An rough entropy based approach to outlier detection
,,2012,廖庆洪,三大检索期刊源,孤立原子和双模腔内原子之间的纠缠突然死亡研究
,,2012,廖庆洪,三大检索期刊源,三个两能级原子与数态场相互作用的纠缠特性
,,2012,廖庆洪,三大检索期刊源,单光子和双光子Jaynes-Cummings模型中原子间纠缠突然死亡的研究
,,2012,廖庆洪,三大检索期刊源,两原子与数态场相互作用系统中纠缠的调控
,SCI,2012,廖庆洪,三大检索期刊源,陆续通过一个双模腔的两原子之间纠缠的突然产生和调控
,,2012,龚黎华,CSCD核心库,基于频谱切割和二维Arnold变换的彩色图像加密算法
,,2012,龚黎华,CSCD核心库,结合分数Hartley变换和复用技术的图像加密算法
,,2012,龚黎华,三大检索期刊源,New secret sharing protocol via parallel teleportation
,EI,2012,龚黎华,三大检索期刊源,Analyses on IPv6 evolution technologies
,,2012,龚黎华,三大检索期刊源,New approach for obtaining the time-evolution law of chaotic light field in damping-gaining process
,,2012,邓娟,CSCD核心库,信噪比对不同EIT图像重建算法的影响研究及评价
,EI,2012,陈炼,三大检索期刊源,A Concentrated-grant-based Bandwidth Allocation Algorithm for Ethernet Passive Optical Networks
,,2012,李春泉,CSCD扩展库,实时倒立摆系统的设计与实现
,,2012,杨胡萍,核心刊物,基于相空间重构和Chebyshev正交基神经网络的短期负荷预测
,EI,2012,杨胡萍,三大检索期刊源,The development of medium-long term load forecasting software based on LabVIEW
,EI,2012,杨胡萍,三大检索期刊源,The analysis of the application of copper plated steel material in substation grounding project
,EI,2012,杨胡萍,三大检索期刊源,Combination forecasting model in the long term load forecasting model prediction
,,2012,衷卫声,CSCD扩展库,SBR曝气控制的FPGA设计
,,2012,衷卫声,核心刊物,PROFIBUS-DP水质监测中冗余网络的FPGA逻辑设计
,,2012,衷卫声,CSCD扩展库,嵌入式Web Server在远程数据采集系统中的应用
,,2012,衷卫声,CSCD核心库,SOPC技术在DCS系统语音报警中的应用
,,2012,刘明萍,国际会议文集,Electron acceleration in the bubble regime with plasma wall during the mode transition from laser wakefield to plasma wakefield accelerator
,SCI,2012,刘明萍,三大检索期刊源,Effects of Relativistic and Ponderomotive Nonlinearities on an Intense
,,2012,周南润,三大检索期刊源,基于LU矩阵的传感器网络密钥预分配方案
,,2012,周南润,CSCD核心库,分簇式传感器网络多项式密钥预分配改进方案
,,2012,周南润,三大检索期刊源,Three-party stop-wait quantum communication protocol for data link layer based on GHZ state
,,2012,周南润,三大检索期刊源,基于连续变量量子远程通信的量子确定性密钥分配协议
,,2012,周南润,三大检索期刊源,基于GHZ态的三方量子确定性密钥分配协议
,,2012,周南润,三大检索期刊源,Novel color image encryption algorithm based on the reality preserving fractional Mellin transform
,,2012,夏永洪,核心刊物,混合磁极式的混合励磁永磁同步发电机
,,2012,夏永洪,三大检索期刊源,励磁电流脉动对电枢绕组空载电压波形的影响
,,2012,夏永洪,三大检索期刊源,混合磁极式的混合励磁永磁同步发电机仿真
,,2012,黄玉水,国际会议文集,A modified MPPT method for photovoltaic system
,,2012,徐敏,核心刊物,基于改进粒子群优化算法的短期风电功率预测
,,2012,徐敏,核心刊物,基于支持向量机的短期风电功率预测
,,2012,周辉林,三大检索期刊源,Generalized hough transform and ANN for subsurface cylindrical object location and parameters inversion from GPR data
,,2012,周辉林,三大检索期刊源,An automatic algorithm for multi-defect classification inside tunnel using SVM
,,2012,周辉林,三大检索期刊源,An Automatic Framework using Space-Time Processing and TR-MUSIC for Subsurface imaging
,,2012,周辉林,三大检索期刊源,An Automatic Framework Using Space-Time Processing and TR-MUSIC for Subsurface and Through-Wall Multitarget Imaging
,,2012,廖庆洪,全国会议文集、国家学会文集,耗散腔中原子和场之间的纠缠转移以及动力学特性研究
,,2012,杨选辉,省级及省级以上刊物,建立毕业生回访制度促进高校教学改革——以电子商务专业为例
,,2012,徐少平,三大检索期刊源,Similarity measures for content-based image retrieval based on intuitionistic fuzzy set theory
,,2012,饶泓,三大检索期刊源,A novel method to realize the many-to-many mapping in lifting appliances
,,2012,饶泓,三大检索期刊源,Design and implementation of bridge structural health monitoring system
,,2012,饶泓,CSCD核心库,采用熵权和模糊集的特征评价方法及应用
,,2012,徐少平,国外刊物,An Improved Switching Vector Median Filter For Image-based Haptic Texture Generation
,,2012,徐少平,国外刊物,Approximation to Conic Sections with Hermite Curves
,,2012,刘斓,CSCD核心库,基于微粒群优化的烟雾扩散的实时研究
,,2012,曾群,核心刊物,基于3G手机图书馆的移动学习平台探究
